,110,111,similarity
889,hr4836.110,hr2425.111,0.7979863481226015
12161,hr3895.110,hr2426.111,0.9047863471285257
12529,hr7187.110,hr2426.111,0.7379510143980736
228,hr2351.110,hr2427.111,0.5462369799423932
3528,hr2626.110,hr2427.111,0.6007348298652794
5997,hr3888.110,hr2427.111,0.5477214830985728
4964,hr4460.110,hr2427.111,0.6126693611191673
7007,hr5449.110,hr2427.111,0.5873204406669602
3084,hr5918.110,hr2427.111,0.5694856934736073
10148,hr5923.110,hr2427.111,0.5504098577770621
4036,hr5955.110,hr2427.111,0.6264457395819266
11081,hr6071.110,hr2427.111,0.5329143942832405
2311,hr6210.110,hr2427.111,0.5723537630687808
7172,hr6280.110,hr2427.111,0.585477349910437
12612,hr6582.110,hr2427.111,0.5344692312087157
8165,hr6699.110,hr2427.111,0.5177287708383881
11445,hr979.110,hr2427.111,0.5313233893946534
4859,hr2174.110,hr2428.111,0.5076719706817144
6084,hr3627.110,hr2428.111,0.5112165754259571
12146,hr3893.110,hr2428.111,0.5117785322302554
10433,hr1953.110,hr2429.111,0.9612320349374219
4129,hr2032.110,hr2429.111,0.8545418773518385
11313,hr2987.110,hr2429.111,0.6704282953061322
4818,hr3227.110,hr2430.111,0.9393380674408583
3401,hr1059.110,hr2431.111,0.5500397287913625
4892,hr3595.110,hr2431.111,0.6274463993444158
5309,hr4078.110,hr2431.111,0.5428524176107606
4881,hr3592.110,hr2432.111,0.5387707593236712
2476,hr5242.110,hr2432.111,0.5277057717116551
4218,hr5744.110,hr2432.111,0.5442954296160706
8349,hr7308.110,hr2432.111,0.5322840253111883
4880,hr3592.110,hr2433.111,0.5358874459875185
2475,hr5242.110,hr2433.111,0.5178941991189422
4217,hr5744.110,hr2433.111,0.5341754074259817
8348,hr7308.110,hr2433.111,0.5190589616691426
8055,hr1437.110,hr2434.111,0.5106687188369828
5142,hr2782.110,hr2434.111,0.5936102478380468
598,hr3879.110,hr2434.111,0.569010787396801
1028,hr1419.110,hr2435.111,0.5730204309517999
4890,hr3596.110,hr2435.111,0.6600102342251289
6092,hr3628.110,hr2436.111,0.5837757715089193
4250,hr1712.110,hr2438.111,0.5564984684903702
8549,hr5681.110,hr2438.111,0.5907472658699595
2412,hr2918.110,hr2439.111,0.5242672269751167
178,hr5861.110,hr2439.111,0.5069111165978546
10212,hr6529.110,hr2439.111,0.5181037876721096
5722,hr6593.110,hr2439.111,0.569738782751636
3866,hr6724.110,hr2439.111,0.5496420640192247
10363,hr6735.110,hr2439.111,0.5146038480587537
7290,hr777.110,hr2439.111,0.5141617270180514
4516,hr944.110,hr2439.111,0.8941192913857222
11685,hr143.110,hr244.111,0.9375440616696958
10802,hr4751.110,hr2440.111,0.9286325082728261
10850,hr7042.110,hr2441.111,0.9571025094754932
835,hr1526.110,hr2442.111,0.7202705790937606
3116,hr30.110,hr2442.111,0.5197887573254973
11723,hr2164.110,hr2443.111,0.6033337388361976
8059,hr1876.110,hr2445.111,0.7545272726575015
656,hr3124.110,hr2445.111,0.5796507013748758
9641,hr3501.110,hr2445.111,0.5307323869237878
9626,hr3506.110,hr2445.111,0.6263503364623205
9080,hr2203.110,hr2446.111,0.5424500621068398
8778,hr3545.110,hr2446.111,0.9909328189261579
4548,hr3902.110,hr2446.111,0.5645628275566676
10298,hr4310.110,hr2446.111,0.5013208966190652
11458,hr4495.110,hr2446.111,0.5301507913204923
2806,hr4540.110,hr2446.111,0.566078986362794
3351,hr6632.110,hr2446.111,0.5537630244944234
10379,hr6733.110,hr2446.111,0.5315695686406327
7703,hr7135.110,hr2446.111,0.5242200837402694
1270,hr7103.110,hr2447.111,0.9967918461514256
9040,hr594.110,hr2448.111,0.508831706427493
11393,hr6330.110,hr2448.111,0.794400779505709
11398,hr6334.110,hr2448.111,0.5089137006499217
5453,hr6349.110,hr2448.111,0.5245662395480309
642,hr6604.110,hr2448.111,0.554597084789569
9267,hr6976.110,hr2448.111,0.5613858621135226
7123,hr7157.110,hr245.111,0.5383871437223652
7643,hr983.110,hr245.111,0.9964258823206501
1192,hr1889.110,hr2450.111,0.868087671325673
10254,hr3710.110,hr2450.111,0.5107155365248249
6838,hr1622.110,hr2451.111,0.5430626079024292
4450,hr2373.110,hr2451.111,0.8874979264428138
9217,hr2928.110,hr2451.111,0.5978648298134773
8799,hr2946.110,hr2451.111,0.5214561004456922
148,hr3426.110,hr2451.111,0.5296708758825173
3345,hr6632.110,hr2451.111,0.5900512888078071
412,hr7144.110,hr2453.111,0.9677462376477024
9792,hr1590.110,hr2454.111,0.582264916084192
12058,hr2556.110,hr2454.111,0.5341745264014537
10510,hr2635.110,hr2454.111,0.5625754204884482
10113,hr2651.110,hr2454.111,0.5208147175916394
6568,hr2809.110,hr2454.111,0.7448001858580129
1679,hr2950.110,hr2454.111,0.6067137396278935
4803,hr3220.110,hr2454.111,0.6908138138077572
4799,hr3221.110,hr2454.111,0.6904089635153735
9486,hr4226.110,hr2454.111,0.5893914348910777
3952,hr6186.110,hr2454.111,0.7996482881165132
9293,hr620.110,hr2454.111,0.5948534756425727
12614,hr6316.110,hr2454.111,0.6782554003346751
3354,hr6877.110,hr2454.111,0.5216206198400399
9541,hr6899.110,hr2454.111,0.5296878754053369
414,hr7146.110,hr2454.111,0.5831109594684678
8545,hr416.110,hr2456.111,0.5044855563423939
5436,hr282.110,hr2457.111,0.7293480086715711
11428,hr979.110,hr2457.111,0.5178012127801288
3359,hr6453.110,hr2458.111,0.8428132679021625
11904,hr6391.110,hr2459.111,0.9863267530101919
11683,hr147.110,hr246.111,0.8808610186940253
9250,hr1542.110,hr2460.111,0.7824469990564442
4729,hr4015.110,hr2460.111,0.5206515778757963
1399,hr3833.110,hr2462.111,0.9850172307690611
2738,hr5057.110,hr2462.111,0.7499270741170272
8094,hr5981.110,hr2462.111,0.6319162585183199
1930,hr1157.110,hr2463.111,0.5667495235210412
6516,hr2115.110,hr2463.111,0.619184354709259
6037,hr2131.110,hr2463.111,0.6124260268267786
2375,hr3537.110,hr2463.111,0.9913677941608742
8185,hr3563.110,hr2463.111,0.5831822777532568
4665,hr715.110,hr2463.111,0.5254482426444472
9737,hr5909.110,hr2464.111,0.9880773646704157
5190,hr2439.110,hr2465.111,0.9505884792230507
11598,hr1213.110,hr2466.111,0.810450583902386
6390,hr5725.110,hr2466.111,0.7402250797150143
7128,hr7155.110,hr2466.111,0.9737705014233046
9517,hr843.110,hr2466.111,0.8778833324440695
9512,hr844.110,hr2466.111,0.8676541772148119
10684,hr3730.110,hr2468.111,0.9490889908907868
2786,hr1118.110,hr2469.111,0.9952729704319065
11684,hr145.110,hr247.111,0.9449795587645822
12443,hr4189.110,hr2471.111,0.6025353229014043
6253,hr7195.110,hr2471.111,0.5967298898624478
6450,hr136.110,hr2472.111,0.5295076230585327
6812,hr1627.110,hr2472.111,0.5422471353507665
458,hr2712.110,hr2475.111,0.6514518850966509
7752,hr5916.110,hr2475.111,0.5232568051562188
5286,hr7068.110,hr2475.111,0.5417327946861207
1372,hr4503.110,hr2476.111,0.5248793320314803
2641,hr6553.110,hr2476.111,0.8689698033718047
7055,hr5623.110,hr2479.111,0.5359256926524422
7638,hr6878.110,hr2479.111,0.9770954772148878
5270,hr1209.110,hr248.111,0.5541868424534412
11682,hr146.110,hr248.111,0.9691717233131785
11203,hr891.110,hr2480.111,0.6534079797098237
8221,hr2962.110,hr2481.111,0.5135396302703803
11993,hr2446.110,hr2482.111,0.7657606383961589
3281,hr1752.110,hr2483.111,0.5021524449937228
6743,hr5140.110,hr2483.111,0.5467507735057032
532,hr5153.110,hr2483.111,0.6667135169921989
4058,hr5958.110,hr2483.111,0.7091947780111979
7380,hr6013.110,hr2484.111,0.9688300277391287
1478,hr6641.110,hr2484.111,0.544598581975215
3789,hr6852.110,hr2484.111,0.5390173078390516
10063,hr7008.110,hr2484.111,0.5233887458561561
8302,hr3822.110,hr2485.111,0.8660193801536765
6805,hr1629.110,hr2486.111,0.5002327516719602
12495,hr3954.110,hr2486.111,0.62628776214723
2838,hr4892.110,hr2486.111,0.9509737424450155
679,hr3128.110,hr2487.111,0.8106483285862404
2210,hr1793.110,hr249.111,0.9753634729666849
11595,hr1213.110,hr2490.111,0.6176700205212473
7124,hr7155.110,hr2490.111,0.5249033941459395
10801,hr4750.110,hr2491.111,0.73649392011609
4878,hr7098.110,hr2492.111,0.8298250299160476
3676,hr7205.110,hr2493.111,0.8886034277234879
12401,hr6801.110,hr2494.111,0.8776372991676114
2923,hr3049.110,hr2495.111,0.5213117957668005
5226,hr5787.110,hr2495.111,0.8891070751509575
4302,hr7217.110,hr2495.111,0.9729767537166942
8408,hr3176.110,hr2496.111,0.500097895919916
3829,hr3269.110,hr2496.111,0.5644976427472185
608,hr3872.110,hr2496.111,0.5004679460148193
5990,hr3888.110,hr2496.111,0.5087095026794078
5032,hr3963.110,hr2496.111,0.5979368251688387
12762,hr7053.110,hr2497.111,0.9594957928603272
5541,hr900.110,hr2499.111,0.8697057743531942
9779,hr25.110,hr25.111,0.9969925364173344
6613,hr148.110,hr250.111,0.9771643007102176
9902,hr5591.110,hr2500.111,0.9275454814695295
4717,hr1990.110,hr2501.111,0.9262296975597221
11356,hr2184.110,hr2502.111,0.6220646311442847
12823,hr2699.110,hr2504.111,0.5036111109716955
1026,hr1418.110,hr2505.111,0.5738939334625996
12082,hr1944.110,hr2505.111,0.6307856082067335
9359,hr2048.110,hr2505.111,0.5246799188353662
4855,hr2179.110,hr2505.111,0.6110214803582269
4398,hr2199.110,hr2505.111,0.6713703667207406
9075,hr2201.110,hr2505.111,0.6029428186127397
6675,hr3458.110,hr2505.111,0.6508600372893505
7010,hr5448.110,hr2505.111,0.5096777870561157
2278,hr7299.110,hr2505.111,0.5172006191595823
8356,hr3351.110,hr2507.111,0.9493115012987511
264,hr1908.110,hr2508.111,0.5776818943581534
2108,hr3301.110,hr2509.111,0.9051333616131482
4785,hr150.110,hr251.111,0.979279196229976
7468,hr1646.110,hr2510.111,0.5329704951339373
12257,hr2142.110,hr2510.111,0.5439862367041548
7112,hr4173.110,hr2510.111,0.5509625336148806
10780,hr4237.110,hr2510.111,0.5095547186309702
12370,hr5673.110,hr2510.111,0.572594931860975
107,hr7248.110,hr2510.111,0.5133400389666055
6321,hr325.110,hr2511.111,0.5017896466253265
3123,hr35.110,hr2511.111,0.9475209224308575
2513,hr631.110,hr2512.111,0.5406986674516581
8688,hr1148.110,hr2513.111,0.6970650844162688
281,hr2108.110,hr2513.111,0.6648041147068698
12801,hr3610.110,hr2513.111,0.5874481970586803
6076,hr3624.110,hr2513.111,0.6406660669701433
11000,hr3937.110,hr2513.111,0.6334993478594892
5040,hr3967.110,hr2513.111,0.5009446417046468
8725,hr5827.110,hr2513.111,0.581999716735544
6361,hr5904.110,hr2513.111,0.5510781048647817
403,hr7143.110,hr2513.111,0.6970488776323812
9970,hr2320.110,hr2514.111,0.9003972233358165
6927,hr2395.110,hr2515.111,0.7712862590917984
7272,hr3990.110,hr2515.111,0.6614213141405693
4734,hr4015.110,hr2515.111,0.7244475733242812
4727,hr4016.110,hr2515.111,0.7443856957530216
11351,hr7208.110,hr2515.111,0.5078732738103098
5254,hr1200.110,hr2516.111,0.5879098303122203
3498,hr2626.110,hr2516.111,0.5685315892880268
3894,hr3000.110,hr2516.111,0.6022999207618001
10426,hr3014.110,hr2516.111,0.5504169301097487
1465,hr3341.110,hr2516.111,0.5338341984335633
897,hr4838.110,hr2517.111,0.9599289288361257
7650,hr989.110,hr2518.111,0.9747834036064037
9335,hr3314.110,hr2519.111,0.7858899793212196
4787,hr153.110,hr252.111,0.8807245454688056
5248,hr1200.110,hr2520.111,0.598512031965431
220,hr2351.110,hr2520.111,0.5197765043986838
3516,hr2626.110,hr2520.111,0.636294972148414
4326,hr2991.110,hr2520.111,0.612910561874221
3886,hr3000.110,hr2520.111,0.5526467529248451
10419,hr3014.110,hr2520.111,0.5467517933341941
10546,hr3162.110,hr2520.111,0.5924732828953224
9634,hr3507.110,hr2520.111,0.5029422851721564
7906,hr3800.110,hr2520.111,0.5552399431012996
5986,hr3888.110,hr2520.111,0.5442237270667397
5030,hr3963.110,hr2520.111,0.5020814665281953
6976,hr5442.110,hr2520.111,0.5538952189220743
10668,hr5885.110,hr2520.111,0.5422171400198204
4020,hr5955.110,hr2520.111,0.6024769723226184
12181,hr6110.110,hr2520.111,0.5986254622258445
9557,hr6898.110,hr2520.111,0.5207248129733323
10088,hr7038.110,hr2520.111,0.6773811836354519
855,hr7129.110,hr2520.111,0.5051945939996243
71,hr7166.110,hr2520.111,0.5205722098016676
11437,hr979.110,hr2520.111,0.5121742544764117
4064,hr1075.110,hr2521.111,0.5996666398018224
12592,hr3400.110,hr2521.111,0.6085667202496786
12591,hr3401.110,hr2521.111,0.7271645785072103
7242,hr3994.110,hr2523.111,0.5238386656942243
5084,hr3785.110,hr2524.111,0.9222622127680351
10301,hr4313.110,hr2524.111,0.5191933675426605
2471,hr6966.110,hr2525.111,0.723525449529227
12192,hr298.110,hr2526.111,0.7155369477345461
2112,hr3306.110,hr2526.111,0.6921122379550337
5629,hr3947.110,hr2526.111,0.6336669952883557
6637,hr7170.110,hr2526.111,0.5672581812403354
5969,hr6688.110,hr2529.111,0.5126340175195052
9582,hr7281.110,hr253.111,0.943865549494442
1609,hr4122.110,hr2530.111,0.5101039701794964
7931,hr1669.110,hr2531.111,0.5527428925517527
5388,hr171.110,hr2531.111,0.548770990144407
3040,hr2646.110,hr2531.111,0.5662182109641006
3047,hr2647.110,hr2531.111,0.6122205672034341
6281,hr3430.110,hr2531.111,0.9645096369985688
10754,hr4232.110,hr2531.111,0.5138161531743889
985,hr5176.110,hr2531.111,0.6484643301294614
3055,hr6948.110,hr2531.111,0.5808072868012757
7652,hr1094.110,hr2533.111,0.9413078991573726
4495,hr2597.110,hr2533.111,0.9023269632354994
5452,hr1105.110,hr2534.111,0.9693109899340182
2769,hr1774.110,hr2534.111,0.5077347615216954
700,hr2384.110,hr2536.111,0.5788666437374546
11552,hr2794.110,hr2536.111,0.5186886881893309
4889,hr3597.110,hr2536.111,0.6146718908903653
11296,hr4001.110,hr2536.111,0.5996175607025502
10154,hr5924.110,hr2536.111,0.9904727577438012
8372,hr6652.110,hr2536.111,0.608520139643082
3560,hr677.110,hr2536.111,0.6169420827748411
5187,hr772.110,hr2536.111,0.6707398076253187
11760,hr919.110,hr2537.111,0.9300163046778898
6027,hr3089.110,hr2539.111,0.9339284225317112
744,hr5437.110,hr2539.111,0.547981215510863
5879,hr6001.110,hr2539.111,0.5803898643373685
2659,hr6009.110,hr2539.111,0.8246752166656615
11022,hr6107.110,hr2539.111,0.8869730266320118
6489,hr6161.110,hr2539.111,0.5686919721429607
824,hr6165.110,hr2539.111,0.6029718538929514
9162,hr6207.110,hr2539.111,0.6476765278391055
5754,hr6301.110,hr2539.111,0.5739810285166709
1018,hr6384.110,hr2539.111,0.6178538759799622
2585,hr6397.110,hr2539.111,0.7314605564622764
1321,hr6412.110,hr2539.111,0.7301974570088543
3590,hr6421.110,hr2539.111,0.615785676338215
5532,hr6544.110,hr2539.111,0.6818295124907287
9355,hr6566.110,hr2539.111,0.6255668653300785
9148,hr6758.110,hr2539.111,0.548794348461647
52,hr6824.110,hr2539.111,0.7465529201096178
5152,hr6868.110,hr2539.111,0.7411685868006981
8123,hr6240.110,hr254.111,0.9870292522460208
3427,hr7034.110,hr254.111,0.7331324536414712
2288,hr6211.110,hr2540.111,0.5485049811275795
10026,hr6715.110,hr2540.111,0.6440684930190933
1856,hr3143.110,hr2541.111,0.5700569894342735
9052,hr3152.110,hr2541.111,0.8966042311061108
4713,hr3655.110,hr2541.111,0.5452882034286368
9153,hr6206.110,hr2541.111,0.5293700517997346
1268,hr7101.110,hr2541.111,0.5299608397460818
12377,hr6374.110,hr2542.111,0.9328551540846516
10854,hr7044.110,hr2542.111,0.6178062703272809
7404,hr1937.110,hr2543.111,0.5928950016900177
2547,hr6896.110,hr2543.111,0.8794943184942801
11162,hr721.110,hr2543.111,0.551328827771357
8484,hr2082.110,hr2544.111,0.5155568058482255
4045,hr5959.110,hr2544.111,0.5379522370002287
12768,hr7056.110,hr2544.111,0.5415832503782786
1542,hr2565.110,hr2548.111,0.6090294228730244
4806,hr3223.110,hr2548.111,0.9865404430806483
6533,hr5469.110,hr2548.111,0.5070254551462381
4459,hr6308.110,hr2549.111,0.6728732003549317
4774,hr158.110,hr255.111,0.5479265430267793
9417,hr2268.110,hr255.111,0.5018205761197209
1138,hr2500.110,hr255.111,0.955036761788115
9442,hr2750.110,hr255.111,0.9870643249955837
4832,hr3229.110,hr255.111,0.5273023817805359
2501,hr634.110,hr255.111,0.5280824399954525
436,hr6455.110,hr255.111,0.993888581735574
8720,hr387.110,hr2552.111,0.5326320496598081
6953,hr518.110,hr2552.111,0.6474521358635484
2074,hr70.110,hr2552.111,0.5770432041727886
83,hr7163.110,hr2552.111,0.9656108848795553
12527,hr7186.110,hr2552.111,0.5966296476176017
5441,hr284.110,hr2553.111,0.5314521501232095
7211,hr3471.110,hr2553.111,0.830742679142968
2775,hr4720.110,hr2553.111,0.5004402677370016
12866,hr5611.110,hr2554.111,0.9492174087057929
12619,hr330.110,hr2555.111,0.6496282100898341
8352,hr3355.110,hr2555.111,0.8082487072541593
1728,hr91.110,hr2555.111,0.7769469317080648
5896,hr1486.110,hr2556.111,0.7756078389141304
4447,hr2373.110,hr2556.111,0.5104683011023952
9207,hr2928.110,hr2556.111,0.5692362444358482
8796,hr2946.110,hr2556.111,0.5366279987363025
9175,hr3523.110,hr2556.111,0.5152703558213728
4575,hr3763.110,hr2556.111,0.5802837403177618
5487,hr5647.110,hr2556.111,0.5448419792056021
8381,hr6654.110,hr2556.111,0.526100735904519
6348,hr2477.110,hr2558.111,0.9245922941699238
12820,hr2699.110,hr2559.111,0.5603497021824904
8737,hr5823.110,hr2559.111,0.5357931590693009
9799,hr1592.110,hr256.111,0.6736742767872289
9688,hr254.110,hr256.111,0.9914577712157391
8115,hr7114.110,hr2560.111,0.9833946418581759
12838,hr2871.110,hr2563.111,0.5292635119294569
7146,hr7150.110,hr2565.111,0.9860404195469238
2212,hr1823.110,hr2566.111,0.513138739131933
1573,hr5033.110,hr2566.111,0.985660338047687
7368,hr6015.110,hr2566.111,0.7993681148420364
10744,hr1707.110,hr2567.111,0.9460700824905683
12725,hr109.110,hr2568.111,0.6612119532376797
4682,hr1265.110,hr2568.111,0.6672841583023963
8071,hr1873.110,hr2568.111,0.6228750903880284
7021,hr2532.110,hr2568.111,0.7246485763879987
7420,hr3867.110,hr2568.111,0.6499801986323858
11872,hr4212.110,hr2568.111,0.6097799174405663
7624,hr456.110,hr2568.111,0.5404168906383366
10941,hr5969.110,hr2568.111,0.6207234452136815
7374,hr5161.110,hr2569.111,0.6083785605840296
9685,hr256.110,hr257.111,0.9955325534992767
3213,hr2.110,hr2570.111,0.5253595836517291
3110,hr33.110,hr2570.111,0.6038477049501474
10974,hr1065.110,hr2571.111,0.991423362295631
11585,hr4650.110,hr2572.111,0.9476351004474767
5929,hr4052.110,hr2573.111,0.6622218820040656
2227,hr1177.110,hr2574.111,0.5139529090629393
8884,hr6912.110,hr2574.111,0.5357141244587695
1258,hr7105.110,hr2574.111,0.919755184970845
12880,hr5615.110,hr2575.111,0.7881699296972507
6008,hr6689.110,hr2576.111,0.95409793868974
5895,hr1486.110,hr2579.111,0.518834314113683
6834,hr1623.110,hr2579.111,0.5066007785125983
4446,hr2373.110,hr2579.111,0.5037418381928276
6104,hr2862.110,hr2579.111,0.5307494528802152
9206,hr2928.110,hr2579.111,0.665260265755372
6273,hr3439.110,hr2579.111,0.588293353565134
4181,hr3746.110,hr2579.111,0.546678401837348
4574,hr3763.110,hr2579.111,0.6235483294693803
8082,hr4137.110,hr2579.111,0.5804588475960154
3337,hr6632.110,hr2579.111,0.5432620288945006
8380,hr6654.110,hr2579.111,0.5930797866647622
1711,hr6926.110,hr2579.111,0.6620950932058871
1723,hr6928.110,hr2579.111,0.5393279643952215
3016,hr264.110,hr258.111,0.989299214112474
7274,hr3045.110,hr258.111,0.500787457872384
1370,hr5993.110,hr258.111,0.5440721309897356
2556,hr56.110,hr2582.111,0.6109702203160893
4226,hr5742.110,hr2582.111,0.5117502450296859
11260,hr2689.110,hr2583.111,0.5914003687508823
1207,hr4107.110,hr2583.111,0.7945690155050781
10659,hr5554.110,hr2583.111,0.5008958861930535
2820,hr6765.110,hr2583.111,0.5171618490265704
11412,hr2365.110,hr2584.111,0.5754270639941788
6866,hr6140.110,hr2585.111,0.9327673526194304
1624,hr4781.110,hr2586.111,0.9603648441782162
3270,hr1752.110,hr2588.111,0.589859107497341
8615,hr1852.110,hr2588.111,0.6392506805198588
9391,hr2599.110,hr2588.111,0.5230759609544433
9983,hr3296.110,hr2588.111,0.5035066710945488
526,hr5153.110,hr2588.111,0.5972935441778998
9319,hr5830.110,hr2588.111,0.6516122959444403
4052,hr5958.110,hr2588.111,0.5231962193236922
5319,hr7094.110,hr2588.111,0.5625160660061597
4300,hr7210.110,hr259.111,0.9692839531759523
4992,hr1031.110,hr2590.111,0.5349351850411891
2155,hr2210.110,hr2590.111,0.6625723045766858
9911,hr2241.110,hr2590.111,0.7736135962057292
482,hr2762.110,hr2590.111,0.6169225989908189
9227,hr2922.110,hr2590.111,0.9616047871179852
9021,hr3373.110,hr2590.111,0.7527177555211193
8768,hr3544.110,hr2590.111,0.7421520511096641
11857,hr4218.110,hr2590.111,0.761775993005695
886,hr4836.110,hr2590.111,0.7216828895748868
10243,hr6038.110,hr2591.111,0.8563711138656409
11894,hr6392.110,hr2591.111,0.7171876128927651
8366,hr6658.110,hr2591.111,0.5713393037458963
4106,hr3926.110,hr2592.111,0.9819520068607364
4419,hr3021.110,hr2593.111,0.5090798879373251
138,hr318.110,hr2593.111,0.5366762395870117
4546,hr3902.110,hr2593.111,0.528052004517196
869,hr6293.110,hr2593.111,0.9606674960611343
386,hr4141.110,hr2594.111,0.8569233352069048
2010,hr4251.110,hr2596.111,0.5220807107478753
12584,hr3407.110,hr2597.111,0.8600685889174741
5638,hr3419.110,hr2597.111,0.5898892631890302
8745,hr5315.110,hr2598.111,0.8664897141752501
