113,112,similarity
hr3989.113,hr1730.112,0.523424651
hr3989.113,hr3360.112,0.534666473
hr399.113,hr5831.112,0.794285377
hr3995.113,hr1018.112,0.506616153
hr3995.113,hr3999.112,0.531901454
hr3997.113,hr4082.112,0.876794394
hr3999.113,hr1440.112,0.865239028
hr3999.113,hr2346.112,0.578847106
hr3999.113,hr3028.112,0.529958022
hr3999.113,hr319.112,0.672180305
hr3999.113,hr616.112,0.707791023
hr3999.113,hr6188.112,0.692029022
hr3999.113,hr6673.112,0.685476602
hr40.113,hr182.112,0.594545456
hr40.113,hr2015.112,0.59697064
hr40.113,hr2506.112,0.532038517
hr40.113,hr2680.112,0.511191782
hr40.113,hr3095.112,0.625989696
hr40.113,hr3493.112,0.521705236
hr40.113,hr40.112,0.771039684
hr40.113,hr4291.112,0.620336653
hr40.113,hr623.112,0.502548493
hr40.113,hr6263.112,0.575018778
hr40.113,hr6315.112,0.509747373
hr40.113,hr6505.112,0.501499601
hr40.113,hr6539.112,0.529952019
hr40.113,hr720.112,0.521075912
hr40.113,hr744.112,0.59552351
hr40.113,hr779.112,0.526506053
hr400.113,hr502.112,0.864948299
hr4000.113,hr3989.112,0.512987572
hr4007.113,hr225.112,0.623948325
hr4007.113,hr901.112,0.695242546
hr4010.113,hr2006.112,0.673678626
hr4010.113,hr2007.112,0.820986495
hr4010.113,hr2700.112,0.591194942
hr4010.113,hr5195.112,0.665874661
hr4010.113,hr6084.112,0.654609649
hr4013.113,hr1449.112,0.59385974
hr4013.113,hr2073.112,0.518714723
hr4013.113,hr3274.112,0.803848619
hr4013.113,hr6051.112,0.643638927
hr4014.113,hr3491.112,0.562786297
hr4018.113,hr6696.112,0.817387628
hr402.113,hr247.112,0.666758477
hr4023.113,hr1406.112,0.770210773
hr4028.113,hr1856.112,0.590659474
hr4028.113,hr2867.112,0.548508093
hr4028.113,hr6355.112,0.634345503
hr403.113,hr2430.112,0.585922314
hr4034.113,hr2356.112,0.761663605
hr4034.113,hr3116.112,0.639571479
hr4035.113,hr2140.112,0.703183548
hr4038.113,hr1854.112,0.542622284
hr4038.113,hr2388.112,0.515906504
hr4038.113,hr240.112,0.511960535
hr4038.113,hr6372.112,0.500148398
hr404.113,hr4190.112,0.65055407
hr4047.113,hr455.112,0.661225744
hr4048.113,hr3629.112,0.549548831
hr4048.113,hr6377.112,0.53021505
hr405.113,hr249.112,0.745815075
hr4052.113,hr1827.112,0.712837773
hr4055.113,hr182.112,0.592405326
hr4055.113,hr2015.112,0.564489385
hr4055.113,hr2506.112,0.509950654
hr4055.113,hr3095.112,0.612929795
hr4055.113,hr3493.112,0.533062939
hr4055.113,hr4291.112,0.622206303
hr4055.113,hr6263.112,0.590550866
hr4055.113,hr6539.112,0.540026902
hr4055.113,hr720.112,0.513076265
hr4055.113,hr744.112,0.632076388
hr4055.113,hr779.112,0.531064823
hr4058.113,hr2686.112,0.552235179
hr4058.113,hr2730.112,0.516001668
hr4058.113,hr2883.112,0.539170408
hr4058.113,hr2953.112,0.520514891
hr4058.113,hr5868.112,0.579180905
hr4058.113,hr5876.112,0.549551172
hr406.113,hr250.112,0.758744296
hr4061.113,hr3467.112,0.673785177
hr4062.113,hr4290.112,0.741937308
hr4063.113,hr5805.112,0.539562322
hr4065.113,hr1002.112,0.526301568
hr4065.113,hr3629.112,0.546633393
hr4065.113,hr4247.112,0.790378141
hr4065.113,hr6377.112,0.560408732
hr407.113,hr253.112,0.763124791
hr4071.113,hr1026.112,0.587485192
hr4071.113,hr1309.112,0.633827567
hr4071.113,hr1430.112,0.507130121
hr4071.113,hr1453.112,0.517592925
hr4071.113,hr435.112,0.53383543
hr4071.113,hr5652.112,0.600545475
hr4071.113,hr5740.112,0.545131305
hr4074.113,hr6382.112,0.890045373
hr4077.113,hr105.112,0.647982199
hr4077.113,hr1200.112,0.631763968
hr4077.113,hr1409.112,0.890815613
hr4077.113,hr2954.112,0.546232628
hr4077.113,hr299.112,0.534492766
hr4077.113,hr3000.112,0.67771291
hr4077.113,hr3299.112,0.507604059
hr4077.113,hr364.112,0.588777068
hr4077.113,hr3682.112,0.638535348
hr4077.113,hr397.112,0.59352711
hr4077.113,hr4242.112,0.536474761
hr4077.113,hr5.112,0.515990037
hr4077.113,hr6389.112,0.521189999
hr4077.113,hr969.112,0.568799399
hr4078.113,hr6523.112,0.75788257
hr408.113,hr158.112,0.568398704
hr4082.113,hr3681.112,0.511046245
hr4082.113,hr561.112,0.546176786
hr4083.113,hr4374.112,0.51201369
hr4083.113,hr777.112,0.589509405
hr4085.113,hr5615.112,0.789098972
hr4086.113,hr3821.112,0.706728385
hr4088.113,hr381.112,0.532489502
hr4089.113,hr786.112,0.854182977
hr409.113,hr6617.112,0.806056148
hr4095.113,hr1407.112,0.734137728
hr4095.113,hr4114.112,0.735840411
hr4095.113,hr4142.112,0.692328874
hr4096.113,hr1407.112,0.674626596
hr4096.113,hr4114.112,0.681703216
hr4096.113,hr4142.112,0.759848586
hr4097.113,hr2111.112,0.81746239
hr4098.113,hr6388.112,0.582713956
hr4103.113,hr3688.112,0.752657392
hr4106.113,hr2363.112,0.563200907
hr4107.113,hr3974.112,0.780662653
hr4108.113,hr3989.112,0.518463338
hr4108.113,hr3990.112,0.523360509
hr4108.113,hr472.112,0.522684148
hr4108.113,hr6284.112,0.73201251
hr411.113,hr2052.112,0.76115239
hr411.113,hr6534.112,0.504883829
hr4111.113,hr311.112,0.501750262
hr4113.113,hr395.112,0.59955009
hr4117.113,hr6030.112,0.5063132
hr4119.113,hr1521.112,0.692285287
hr412.113,hr2336.112,0.596478681
hr412.113,hr5319.112,0.711926766
hr4128.113,hr4252.112,0.58962103
hr4128.113,hr4324.112,0.56209791
hr414.113,hr6701.112,0.801601914
hr4140.113,hr2559.112,0.62688703
hr4140.113,hr4079.112,0.500670497
hr4140.113,hr806.112,0.574288937
hr4144.113,hr6564.112,0.503043002
hr4145.113,hr3820.112,0.647694626
hr4146.113,hr4253.112,0.551819289
hr4149.113,hr6577.112,0.52677141
hr415.113,hr354.112,0.687440603
hr4153.113,hr2924.112,0.634958312
hr416.113,hr1514.112,0.502872457
hr416.113,hr4340.112,0.521712574
hr416.113,hr6657.112,0.743642719
hr4161.113,hr4366.112,0.51816598
hr4161.113,hr4483.112,0.577037688
hr4168.113,hr6521.112,0.669026967
hr4169.113,hr6311.112,0.737858694
hr417.113,hr2825.112,0.774062236
hr4171.113,hr182.112,0.626521639
hr4171.113,hr2015.112,0.56964906
hr4171.113,hr2506.112,0.535595292
hr4171.113,hr3095.112,0.609106671
hr4171.113,hr3493.112,0.608945671
hr4171.113,hr4291.112,0.645433608
hr4171.113,hr6263.112,0.590175039
hr4171.113,hr6539.112,0.533752448
hr4171.113,hr720.112,0.516101911
hr4171.113,hr744.112,0.652336061
hr4171.113,hr779.112,0.528603475
hr4175.113,hr3290.112,0.515212614
hr4175.113,hr6121.112,0.664704666
hr4178.113,hr2161.112,0.545070953
hr4178.113,hr5874.112,0.537485424
hr4178.113,hr6210.112,0.500544744
hr418.113,hr3735.112,0.707639158
hr4189.113,hr5983.112,0.610229152
hr419.113,hr2918.112,0.783524809
hr419.113,hr2992.112,0.629316222
hr419.113,hr5902.112,0.722588486
hr42.113,hr1285.112,0.661380479
hr421.113,hr1896.112,0.659133551
hr4212.113,hr1265.112,0.794681139
hr4213.113,hr900.112,0.555877999
hr4214.113,hr3568.112,0.606668315
hr4214.113,hr3569.112,0.606669369
hr4216.113,hr2954.112,0.550484626
hr4216.113,hr894.112,0.813682425
hr422.113,hr485.112,0.828073975
hr422.113,hr956.112,0.505984766
hr4220.113,hr1237.112,0.502829834
hr4220.113,hr643.112,0.649955736
hr4221.113,hr3760.112,0.741955062
hr4222.113,hr2027.112,0.50808966
hr4222.113,hr2154.112,0.587793636
hr4222.113,hr2155.112,0.651001329
hr4222.113,hr2156.112,0.647080232
hr4222.113,hr4150.112,0.609192398
hr4222.113,hr4311.112,0.620389495
hr4222.113,hr6354.112,0.734098264
hr4222.113,hr6425.112,0.585513491
hr4224.113,hr354.112,0.657702472
hr4228.113,hr1424.112,0.579316711
hr423.113,hr2913.112,0.606697648
hr423.113,hr3480.112,0.601313704
hr4235.113,hr4978.112,0.714289219
hr4236.113,hr2410.112,0.508381444
hr4236.113,hr4170.112,0.528886796
hr4236.113,hr6510.112,0.668000739
hr4237.113,hr1802.112,0.882249213
hr4237.113,hr2738.112,0.515902826
hr4238.113,hr1933.112,0.560268504
hr4238.113,hr2161.112,0.612966588
hr4238.113,hr2847.112,0.552415304
hr4238.113,hr3443.112,0.546209632
hr4239.113,hr2738.112,0.526194807
hr4239.113,hr6249.112,0.520241117
hr424.113,hr1608.112,0.684905577
hr4240.113,hr105.112,0.502841321
hr4240.113,hr3000.112,0.507467016
hr4245.113,hr2340.112,0.543086438
hr4246.113,hr1145.112,0.880725398
hr425.113,hr6052.112,0.611327668
hr4251.113,hr3369.112,0.533142652
hr4251.113,hr4238.112,0.675157039
hr4252.113,hr4217.112,0.829577407
hr4254.113,hr156.112,0.60222606
hr4255.113,hr1618.112,0.517437351
hr4255.113,hr3733.112,0.533225841
hr4256.113,hr1719.112,0.538168657
hr4256.113,hr1806.112,0.520457346
hr4256.113,hr3496.112,0.533818168
hr426.113,hr1532.112,0.810893823
hr426.113,hr3989.112,0.537851107
hr426.113,hr3990.112,0.55286562
hr4266.113,hr3910.112,0.505054216
hr4266.113,hr6689.112,0.827727585
hr4266.113,hr917.112,0.505918596
hr4269.113,hr1368.112,0.702801499
hr4269.113,hr2211.112,0.758500993
hr4269.113,hr2794.112,0.507473944
hr4269.113,hr2902.112,0.530010847
hr4269.113,hr4113.112,0.509008172
hr4269.113,hr6376.112,0.536003894
hr4269.113,hr6447.112,0.606866069
hr4271.113,hr2072.112,0.519465168
hr4271.113,hr4302.112,0.506208426
hr4271.113,hr5444.112,0.506218347
hr4275.113,hr1050.112,0.514447997
hr4275.113,hr2656.112,0.515289381
hr4275.113,hr6299.112,0.508295916
hr4280.113,hr2823.112,0.82676815
hr4281.113,hr1657.112,0.510006466
hr4281.113,hr3184.112,0.560968385
hr4285.113,hr2599.112,0.843423522
hr4286.113,hr1287.112,0.562785831
hr4286.113,hr1777.112,0.511230187
hr4286.113,hr3400.112,0.506776698
hr4286.113,hr4301.112,0.560986473
hr4286.113,hr4480.112,0.553745861
hr4288.113,hr6311.112,0.584873342
hr429.113,hr1465.112,0.599800722
hr429.113,hr3304.112,0.837278465
hr429.113,hr4339.112,0.59419186
hr4292.113,hr4086.112,0.552568439
hr4294.113,hr2686.112,0.749541718
hr4294.113,hr5188.112,0.531555697
hr4298.113,hr668.112,0.773952612
hr43.113,hr6661.112,0.680316956
hr4303.113,hr1507.112,0.605927297
hr4303.113,hr1561.112,0.522629241
hr4303.113,hr2000.112,0.572101708
hr4303.113,hr3049.112,0.625207867
hr4303.113,hr5964.112,0.510839665
hr4303.113,hr770.112,0.515732902
hr4303.113,hr915.112,0.516334571
hr4304.113,hr3400.112,0.531141161
hr4304.113,hr4301.112,0.590901894
hr4305.113,hr1942.112,0.609240964
hr4307.113,hr1830.112,0.863607491
hr4307.113,hr3372.112,0.655101583
hr4308.113,hr1830.112,0.858674862
hr4308.113,hr3372.112,0.671567319
hr4312.113,hr1349.112,0.774722408
hr4313.113,hr1309.112,0.529519443
hr4313.113,hr5652.112,0.521922823
hr432.113,hr3292.112,0.569429264
hr4326.113,hr982.112,0.69776574
hr4328.113,hr3568.112,0.60647526
hr4328.113,hr3569.112,0.606436962
hr433.113,hr1241.112,0.50039232
hr433.113,hr163.112,0.526376018
hr433.113,hr2420.112,0.508525536
hr433.113,hr2922.112,0.510510979
hr433.113,hr3377.112,0.762038752
hr433.113,hr41.112,0.570366048
hr433.113,hr4267.112,0.556384732
hr4334.113,hr3566.112,0.526757665
hr4344.113,hr930.112,0.539186911
hr4346.113,hr4243.112,0.586642497
hr4348.113,hr6135.112,0.776467027
hr4350.113,hr1158.112,0.648452844
hr4352.113,hr1026.112,0.635442817
hr4352.113,hr1309.112,0.638216412
hr4352.113,hr1430.112,0.556830747
hr4352.113,hr1453.112,0.572126368
hr4352.113,hr2078.112,0.50864102
hr4352.113,hr435.112,0.596764478
hr4352.113,hr5652.112,0.603091877
hr4352.113,hr5740.112,0.603725157
hr4352.113,hr6186.112,0.524813353
hr4352.113,hr700.112,0.571720556
hr4359.113,hr2305.112,0.726452965
hr436.113,hr735.112,0.800311415
hr4361.113,hr592.112,0.789180491
hr4365.113,hr2655.112,0.664179994
hr4365.113,hr3224.112,0.635085765
hr4375.113,hr5939.112,0.660787436
hr4376.113,hr1534.112,0.530159538
hr438.113,hr1493.112,0.764859223
hr4385.113,hr1200.112,0.522499571
hr4385.113,hr2141.112,0.500196782
hr4386.113,hr6637.112,0.694873369
hr4388.113,hr182.112,0.598041913
hr4388.113,hr2015.112,0.555827707
hr4388.113,hr2506.112,0.538967296
hr4388.113,hr2623.112,0.547349655
hr4388.113,hr2680.112,0.520365655
hr4388.113,hr3095.112,0.605638892
hr4388.113,hr3103.112,0.504769358
hr4388.113,hr3493.112,0.50544098
hr4388.113,hr4291.112,0.604469163
hr4388.113,hr6263.112,0.577374761
hr4388.113,hr6315.112,0.520303745
hr4388.113,hr6539.112,0.54523202
hr4388.113,hr720.112,0.53090788
hr4388.113,hr744.112,0.600151496
hr4388.113,hr779.112,0.543022366
hr4389.113,hr6001.112,0.598054105
hr4390.113,hr3172.112,0.66120768
hr4391.113,hr3447.112,0.510358634
hr4391.113,hr3764.112,0.554788132
hr4391.113,hr4055.112,0.57317476
hr4395.113,hr1666.112,0.802623364
hr4395.113,hr4091.112,0.580328599
hr4395.113,hr4818.112,0.544166948
hr4395.113,hr5909.112,0.715156561
hr4396.113,hr105.112,0.57329685
hr4396.113,hr1179.112,0.592947218
hr4396.113,hr1200.112,0.527543986
hr4396.113,hr1409.112,0.529491361
hr4396.113,hr3000.112,0.581251242
hr4396.113,hr3299.112,0.503217766
hr4396.113,hr364.112,0.52579151
hr4396.113,hr3682.112,0.558418718
hr4396.113,hr397.112,0.522633357
hr4396.113,hr3982.112,0.808624443
hr4396.113,hr4242.112,0.524644907
hr4399.113,hr6042.112,0.51356359
hr44.113,hr44.112,0.773763396
hr440.113,hr4030.112,0.667466332
hr4400.113,hr1707.112,0.844282679
hr4400.113,hr1841.112,0.797681793
hr4400.113,hr2577.112,0.760641645
hr4403.113,hr2718.112,0.520488038
hr4405.113,hr1552.112,0.664301759
hr441.113,hr5964.112,0.564809219
hr441.113,hr5968.112,0.850074738
hr441.113,hr6642.112,0.519387632
hr441.113,hr6656.112,0.514266003
hr4413.113,hr1573.112,0.517826253
hr4413.113,hr6613.112,0.553417701
hr4414.113,hr105.112,0.695518533
hr4414.113,hr1050.112,0.611387372
hr4414.113,hr1409.112,0.545773087
hr4414.113,hr299.112,0.644971454
hr4414.113,hr3000.112,0.703573488
hr4414.113,hr3299.112,0.571253932
hr4414.113,hr364.112,0.639882952
hr4414.113,hr3682.112,0.692825949
hr4414.113,hr397.112,0.661332584
hr4414.113,hr4242.112,0.660752474
hr4414.113,hr6299.112,0.628331254
hr4419.113,hr3496.112,0.51659292
hr442.113,hr6424.112,0.639257791
hr4422.113,hr5683.112,0.841583484
hr4423.113,hr4193.112,0.578002899
hr4426.113,hr6275.112,0.569884517
hr4428.113,hr3394.112,0.646238886
hr4429.113,hr749.112,0.708430205
hr443.113,hr2685.112,0.658782902
hr4435.113,hr1540.112,0.668739443
hr4435.113,hr2219.112,0.510182119
hr4435.113,hr4310.112,0.678963867
hr4435.113,hr5856.112,0.500463502
hr4437.113,hr1971.112,0.579056773
hr4437.113,hr4215.112,0.606424455
hr4439.113,hr2974.112,0.531287054
hr4445.113,hr2341.112,0.518353125
hr445.113,hr2037.112,0.707505402
hr445.113,hr2378.112,0.591954283
hr445.113,hr2448.112,0.632763961
hr445.113,hr4099.112,0.806625451
hr445.113,hr4148.112,0.634853979
hr445.113,hr486.112,0.588328569
hr4451.113,hr322.112,0.83901688
hr4452.113,hr323.112,0.839560941
hr4459.113,hr2212.112,0.7166324
hr446.113,hr182.112,0.684056258
hr446.113,hr2015.112,0.623282679
hr446.113,hr2146.112,0.524876647
hr446.113,hr2506.112,0.619336783
hr446.113,hr2623.112,0.572247758
hr446.113,hr2680.112,0.58873411
hr446.113,hr294.112,0.558579215
hr446.113,hr3095.112,0.717140104
hr446.113,hr3309.112,0.544232189
hr446.113,hr3493.112,0.581041855
hr446.113,hr3846.112,0.553932718
hr446.113,hr40.112,0.500626061
hr446.113,hr4291.112,0.71970603
hr446.113,hr606.112,0.552210203
hr446.113,hr623.112,0.572618952
hr446.113,hr6263.112,0.666921097
hr446.113,hr6315.112,0.587837107
hr446.113,hr6505.112,0.580856194
hr446.113,hr6539.112,0.630590467
hr446.113,hr6613.112,0.525699149
hr446.113,hr720.112,0.616306641
hr446.113,hr744.112,0.694914177
hr446.113,hr779.112,0.622147247
hr4464.113,hr2735.112,0.644137014
hr447.113,hr3541.112,0.841448515
hr447.113,hr3802.112,0.521696963
hr447.113,hr3803.112,0.517291889
hr4473.113,hr132.112,0.502146222
hr4475.113,hr6342.112,0.749871352
hr4476.113,hr3457.112,0.83274691
hr4477.113,hr1504.112,0.84449137
hr4486.113,hr1363.112,0.527608346
hr4486.113,hr2055.112,0.835047023
hr4486.113,hr2219.112,0.54042532
hr4486.113,hr2354.112,0.504709125
hr4486.113,hr3671.112,0.693358073
hr4486.113,hr5325.112,0.505729517
hr4486.113,hr5326.112,0.523743723
hr4486.113,hr5854.112,0.831013468
hr4486.113,hr5855.112,0.512230325
hr4486.113,hr5856.112,0.537254662
hr4486.113,hr5972.112,0.539752746
hr4487.113,hr2551.112,0.661972263
hr4487.113,hr3671.112,0.578634341
hr4487.113,hr5326.112,0.53339706
hr4487.113,hr5882.112,0.670817784
hr4489.113,hr6364.112,0.570923802
hr4489.113,hr938.112,0.707669231
hr449.113,hr420.112,0.787879781
hr449.113,hr6680.112,0.506963085
hr4494.113,hr1862.112,0.788557123
hr4495.113,hr1540.112,0.519572368
hr4495.113,hr4310.112,0.520001313
hr4496.113,hr6283.112,0.719333485
hr4497.113,hr2718.112,0.733478454
hr4498.113,hr1983.112,0.653611857
hr45.113,hr141.112,0.512120133
hr45.113,hr2.112,0.628402782
hr450.113,hr1355.112,0.553245671
hr450.113,hr1640.112,0.697906322
hr4503.113,hr4123.112,0.7986316
hr4503.113,hr6653.112,0.634258464
hr4506.113,hr354.112,0.634568229
hr4509.113,hr2437.112,0.725467866
hr4509.113,hr3821.112,0.539344049
hr451.113,hr6473.112,0.659020208
hr4515.113,hr1903.112,0.506149142
hr4515.113,hr1951.112,0.577105301
hr4522.113,hr402.112,0.503562048
hr4525.113,hr3359.112,0.855140536
hr4529.113,hr3585.112,0.844899259
hr453.113,hr6459.112,0.76542244
hr4536.113,hr2266.112,0.576661336
hr454.113,hr3197.112,0.524968671
hr4542.113,hr3997.112,0.506915899
hr4546.113,hr1599.112,0.601036948
hr4546.113,hr205.112,0.592549621
hr4546.113,hr2362.112,0.571427885
hr4546.113,hr2444.112,0.85252604
hr4546.113,hr3568.112,0.526163267
hr4546.113,hr3569.112,0.526162946
hr4546.113,hr3973.112,0.544631616
hr4546.113,hr536.112,0.544776927
hr4546.113,hr6617.112,0.51730282
hr455.113,hr458.112,0.833818572
hr4555.113,hr4623.112,0.750861911
hr4558.113,hr1026.112,0.579069787
hr4558.113,hr1309.112,0.581023547
hr4558.113,hr1430.112,0.612923605
hr4558.113,hr435.112,0.565548569
hr4558.113,hr5652.112,0.556353886
hr4558.113,hr5740.112,0.598105496
hr4559.113,hr6013.112,0.636038005
hr456.113,hr2677.112,0.763725616
hr4561.113,hr3723.112,0.534580986
hr4563.113,hr2624.112,0.540201694
hr4563.113,hr6522.112,0.514120022
hr4564.113,hr1070.112,0.541692779
hr4564.113,hr2930.112,0.750079383
hr4564.113,hr3606.112,0.631229384
hr4565.113,hr1070.112,0.50451798
hr4566.113,hr182.112,0.530671908
hr4566.113,hr2680.112,0.572570362
hr4566.113,hr3095.112,0.548427316
hr4566.113,hr4291.112,0.523556691
hr4566.113,hr6263.112,0.508086516
hr4566.113,hr6315.112,0.572115558
hr4566.113,hr744.112,0.516770288
hr4566.113,hr779.112,0.64418844
hr4567.113,hr2698.112,0.640700615
hr457.113,hr45.112,0.676918655
hr4570.113,hr1070.112,0.519764934
hr4573.113,hr3253.112,0.552891119
hr4574.113,hr1200.112,0.608863712
hr4574.113,hr1833.112,0.523683114
hr4574.113,hr2954.112,0.582054419
hr4574.113,hr5989.112,0.551737279
hr4574.113,hr5996.112,0.550200544
hr4574.113,hr751.112,0.614550214
hr4578.113,hr2337.112,0.598257365
hr4578.113,hr2699.112,0.736374801
hr4578.113,hr854.112,0.569549734
hr458.113,hr46.112,0.745947168
hr4582.113,hr2410.112,0.571350893
hr4582.113,hr3414.112,0.50017614
hr4582.113,hr3581.112,0.529842274
hr4582.113,hr4170.112,0.559748565
hr4582.113,hr6674.112,0.528062819
hr4583.113,hr2103.112,0.645106233
hr4585.113,hr354.112,0.634568229
hr4589.113,hr6660.112,0.742343759
hr459.113,hr6429.112,0.704452638
hr4592.113,hr2123.112,0.783386006
hr4596.113,hr2713.112,0.650570751
hr46.113,hr87.112,0.579382852
hr460.113,hr147.112,0.524328349
hr460.113,hr4209.112,0.844962849
hr460.113,hr999.112,0.536477584
hr4600.113,hr171.112,0.518804708
hr4601.113,hr6278.112,0.70664513
hr4605.113,hr4147.112,0.710911425
hr4607.113,hr1175.112,0.5657314
hr4607.113,hr4730.112,0.564208463
hr4609.113,hr1371.112,0.732887316
hr4609.113,hr1395.112,0.581705278
hr461.113,hr1874.112,0.746748138
hr4610.113,hr1395.112,0.80075065
hr4610.113,hr14.112,0.533632791
hr4610.113,hr7.112,0.506051637
hr4611.113,hr3178.112,0.73722439
hr4612.113,hr4061.112,0.520573859
hr462.113,hr686.112,0.824763701
hr4620.113,hr933.112,0.654841653
hr4622.113,hr2410.112,0.66537309
hr4622.113,hr4170.112,0.637191729
hr4622.113,hr6674.112,0.612923124
hr4636.113,hr2730.112,0.5370873
hr4639.113,hr2127.112,0.789714151
hr464.113,hr268.112,0.58944803
hr4640.113,hr182.112,0.529083351
hr4640.113,hr3095.112,0.54661708
hr4640.113,hr4291.112,0.557412965
hr4640.113,hr6263.112,0.536367274
hr4640.113,hr744.112,0.532160731
hr4643.113,hr2410.112,0.514269076
hr4643.113,hr3240.112,0.563939756
hr4643.113,hr4170.112,0.549067941
hr4646.113,hr1734.112,0.502725774
hr4646.113,hr182.112,0.635951125
hr4646.113,hr2015.112,0.586903889
hr4646.113,hr2506.112,0.581417612
hr4646.113,hr2623.112,0.518556287
hr4646.113,hr2680.112,0.616305747
hr4646.113,hr294.112,0.531442533
hr4646.113,hr3095.112,0.668892234
hr4646.113,hr3309.112,0.53738151
hr4646.113,hr3493.112,0.542687159
hr4646.113,hr3657.112,0.507758358
hr4646.113,hr3846.112,0.603024239
hr4646.113,hr4291.112,0.667547874
hr4646.113,hr606.112,0.502096183
hr4646.113,hr623.112,0.516986754
hr4646.113,hr6263.112,0.607615448
hr4646.113,hr6315.112,0.614505548
hr4646.113,hr6505.112,0.54044832
hr4646.113,hr6539.112,0.5930111
hr4646.113,hr6613.112,0.504212056
hr4646.113,hr720.112,0.56885022
hr4646.113,hr744.112,0.643873746
hr4646.113,hr779.112,0.657023909
hr4647.113,hr2198.112,0.682949208
hr465.113,hr269.112,0.615113383
hr4650.113,hr1856.112,0.567920287
hr4650.113,hr2867.112,0.505039885
hr4653.113,hr1856.112,0.673290605
hr4653.113,hr2867.112,0.679281605
hr4655.113,hr2964.112,0.728176041
hr466.113,hr220.112,0.534114176
hr466.113,hr311.112,0.603627535
hr4660.113,hr3671.112,0.63105691
hr4660.113,hr5326.112,0.694888895
hr4660.113,hr5855.112,0.511536771
hr4660.113,hr5972.112,0.507044681
hr4661.113,hr1892.112,0.651008
hr4661.113,hr5743.112,0.682248145
hr4661.113,hr754.112,0.684111638
hr4663.113,hr2134.112,0.600388791
hr4663.113,hr2267.112,0.613631611
hr4663.113,hr3859.112,0.614631383
hr4663.113,hr5194.112,0.609758055
hr4663.113,hr5624.112,0.609816213
hr4672.113,hr321.112,0.542853858
hr4672.113,hr6129.112,0.518062858
hr4672.113,hr6363.112,0.500671214
hr4673.113,hr269.112,0.53293546
hr468.113,hr48.112,0.734591657
hr4681.113,hr1805.112,0.50167639
hr4681.113,hr1892.112,0.707198487
hr4681.113,hr5743.112,0.717815366
